work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,experience_rating,country,salary_in_aud,cost_of_living
2023,MI,FT,Data Scientist,70000,GBP,85066,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,128034,80.5
2023,MI,FT,Data Scientist,42000,GBP,51039,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,76819,80.5
2023,MI,FT,Data Scientist,90000,GBP,109371,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,164616,80.5
2023,MI,FT,Data Scientist,60000,GBP,72914,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,109744,80.5
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Engineer,111000,USD,111000,US,0,US,M,3,United States of America,167068,104.1
2023,EX,FT,Data Engineer,265000,USD,265000,US,0,US,M,4,United States of America,398856,104.1
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,4,United States of America,353702,104.1
2023,EN,FT,Data Scientist,112000,CHF,121093,CH,50,CH,L,1,Switzerland,182259,144.2
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,MI,FT,Data Engineer,75000,USD,75000,US,100,US,M,2,United States of America,112883,104.1
2023,MI,FT,Data Engineer,60400,USD,60400,US,100,US,M,2,United States of America,90909,104.1
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,1,United States of America,127934,104.1
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,1,United States of America,112883,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,1,United States of America,139524,104.1
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,1,United States of America,93016,104.1
2023,MI,FT,Data Scientist,56000,EUR,60093,AT,100,DE,M,2,Austria,90447,78.4
2023,MI,FT,Data Analyst,83500,USD,83500,US,100,US,M,2,United States of America,125677,104.1
2023,MI,FT,Data Analyst,52500,USD,52500,US,100,US,M,2,United States of America,79018,104.1
2023,SE,FT,Data Scientist,201036,USD,201036,US,0,US,M,3,United States of America,302582,104.1
2023,SE,FT,Data Scientist,134024,USD,134024,US,0,US,M,3,United States of America,201721,104.1
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,3,United States of America,210716,104.1
2023,EN,FT,Data Engineer,62000,USD,62000,US,100,US,M,1,United States of America,93317,104.1
2023,EN,FT,Data Engineer,58000,USD,58000,US,100,US,M,1,United States of America,87296,104.1
2023,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,3,United States of America,258880,104.1
2023,SE,FT,Data Scientist,115000,USD,115000,US,0,US,M,3,United States of America,173088,104.1
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,1,United States of America,188139,104.1
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,1,United States of America,135460,104.1
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,3,United States of America,356712,104.1
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,3,United States of America,218242,104.1
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,2,United States of America,135460,104.1
2023,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M,2,United States of America,135460,104.1
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,3,Canada,388320,87.0
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,3,Canada,285972,87.0
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,2,United States of America,218242,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,SE,FT,Data Engineer,205600,USD,205600,US,0,US,L,3,United States of America,309452,104.1
2023,SE,FT,Data Engineer,105700,USD,105700,US,0,US,L,3,United States of America,159090,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,3,United States of America,360848,104.1
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,3,United States of America,240565,104.1
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,3,United States of America,280403,104.1
2023,SE,FT,Data Scientist,102500,USD,102500,US,100,US,M,3,United States of America,154274,104.1
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,3,United States of America,199127,104.1
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,3,United States of America,285972,104.1
2023,SE,FT,Data Scientist,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,3,United States of America,224322,104.1
2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,3,United States of America,171432,104.1
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,3,United States of America,160746,104.1
2023,SE,FT,Data Engineer,172600,USD,172600,US,100,US,M,3,United States of America,259783,104.1
2023,SE,FT,Data Engineer,107900,USD,107900,US,100,US,M,3,United States of America,162402,104.1
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,3,United States of America,271192,104.1
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,3,United States of America,159572,104.1
2023,SE,FT,Data Architect,376080,USD,376080,US,100,US,M,3,United States of America,566044,104.1
2023,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,3,United States of America,320770,104.1
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,3,United States of America,151264,104.1
2023,SE,FT,Data Analyst,206500,USD,206500,US,100,US,M,3,United States of America,310806,104.1
2023,SE,FT,Data Analyst,121600,USD,121600,US,100,US,M,3,United States of America,183022,104.1
2023,SE,FT,Data Engineer,260000,USD,260000,US,0,US,M,3,United States of America,391330,104.1
2023,SE,FT,Data Engineer,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,EX,FT,Data Engineer,194500,USD,194500,US,0,US,M,4,United States of America,292745,104.1
2023,EX,FT,Data Engineer,115500,USD,115500,US,0,US,M,4,United States of America,173841,104.1
2023,SE,FT,Cloud Database Engineer,170000,USD,170000,US,100,US,L,3,United States of America,255869,104.1
2023,SE,FT,Applied Machine Learning Scientist,90000,USD,90000,US,100,US,L,3,United States of America,135460,104.1
2023,EN,FT,Data Analyst,95000,USD,95000,US,100,US,M,1,United States of America,142986,104.1
2023,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M,1,United States of America,105358,104.1
2023,SE,FT,Data Engineer,275000,USD,275000,US,0,US,M,3,United States of America,413907,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,3,United States of America,174494,104.1
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,3,United States of America,122916,104.1
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,3,United States of America,225767,104.1
2023,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,3,United States of America,180614,104.1
2023,SE,FT,Research Engineer,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Research Engineer,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,MI,FT,Data Analyst,206000,USD,206000,US,0,US,M,2,United States of America,310054,104.1
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,SE,FT,Data Architect,138000,USD,138000,GB,100,GB,M,3,United Kingdom of Great Britain and Northern Ireland,207706,80.5
2023,SE,FT,Data Architect,92000,USD,92000,GB,100,GB,M,3,United Kingdom of Great Britain and Northern Ireland,138470,80.5
2023,SE,FT,Data Manager,65000,USD,65000,CO,0,CO,M,3,Colombia,97832,26.6
2023,SE,FT,Data Manager,48000,USD,48000,CO,0,CO,M,3,Colombia,72245,26.6
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,3,United States of America,112883,104.1
2023,SE,FT,Analytics Engineer,130000,USD,130000,US,0,US,M,3,United States of America,195665,104.1
2023,SE,FT,Analytics Engineer,87000,USD,87000,US,0,US,M,3,United States of America,130945,104.1
2023,MI,FT,Data Analyst,160000,USD,160000,US,0,US,M,2,United States of America,240818,104.1
2023,MI,FT,Data Analyst,112000,USD,112000,US,0,US,M,2,United States of America,168573,104.1
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,2,United States of America,244581,104.1
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,3,United States of America,450782,104.1
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,3,United States of America,368904,104.1
2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,2,United States of America,218242,104.1
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Engineer,147100,USD,147100,US,0,US,M,3,United States of America,221402,104.1
2023,SE,FT,Data Engineer,90700,USD,90700,US,0,US,M,3,United States of America,136514,104.1
2023,EN,FT,Data Engineer,115100,USD,115100,US,0,US,M,1,United States of America,173239,104.1
2023,EN,FT,Data Engineer,73900,USD,73900,US,0,US,M,1,United States of America,111228,104.1
2023,SE,FT,Data Engineer,168400,USD,168400,US,0,US,M,3,United States of America,253461,104.1
2023,SE,FT,Data Engineer,105200,USD,105200,US,0,US,M,3,United States of America,158338,104.1
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,3,United States of America,316074,104.1
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,2,United States of America,218242,104.1
2023,MI,FT,Data Scientist,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,3,United States of America,334437,104.1
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,3,United States of America,204695,104.1
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,MI,FT,Data Analyst,85000,USD,85000,US,0,US,M,2,United States of America,127934,104.1
2023,MI,FT,Data Engineer,70000,GBP,85066,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,128034,80.5
2023,MI,FT,Data Engineer,47500,GBP,57723,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,86879,80.5
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,4,United States of America,301023,104.1
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,4,United States of America,218242,104.1
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,2,United States of America,210716,104.1
2023,MI,FT,Data Engineer,95000,USD,95000,US,0,US,M,2,United States of America,142986,104.1
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,3,United States of America,278446,104.1
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,3,United States of America,180990,104.1
2023,MI,FT,Financial Data Analyst,130000,USD,130000,US,100,US,L,2,United States of America,195665,104.1
2023,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,3,United States of America,308549,104.1
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,3,United States of America,447471,104.1
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,3,United States of America,298314,104.1
2023,SE,FT,Research Scientist,141288,USD,141288,US,0,US,M,3,United States of America,212655,104.1
2023,SE,FT,Research Scientist,94192,USD,94192,US,0,US,M,3,United States of America,141770,104.1
2023,SE,FT,Data Infrastructure Engineer,184000,USD,184000,US,100,US,M,3,United States of America,276941,104.1
2023,SE,FT,Data Infrastructure Engineer,143000,USD,143000,US,100,US,M,3,United States of America,215231,104.1
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,3,United States of America,105358,104.1
2023,SE,FT,Data Analyst,55000,USD,55000,US,0,US,M,3,United States of America,82781,104.1
2023,SE,FT,Analytics Engineer,275300,USD,275300,US,100,US,M,3,United States of America,414358,104.1
2023,SE,FT,Analytics Engineer,183500,USD,183500,US,100,US,M,3,United States of America,276189,104.1
2023,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M,2,United States of America,112883,104.1
2023,MI,FT,Data Analyst,65000,USD,65000,US,100,US,M,2,United States of America,97832,104.1
2023,MI,FT,ML Engineer,160000,USD,160000,US,0,US,M,2,United States of America,240818,104.1
2023,MI,FT,ML Engineer,147000,USD,147000,US,0,US,M,2,United States of America,221252,104.1
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,3,United States of America,224322,104.1
2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,3,United States of America,171432,104.1
2023,MI,FT,Software Data Engineer,100000,SGD,75020,SG,100,SG,L,2,Singapore,112913,147.8
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,3,United States of America,271192,104.1
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,3,United States of America,159572,104.1
2023,MI,FT,Data Scientist,1400000,INR,17022,IN,100,IN,L,2,India,25620,24.7
2023,EN,FT,AI Programmer,70000,USD,70000,IN,0,AU,L,1,India,105358,24.7
2023,EN,FT,AI Developer,80000,USD,80000,SE,50,SE,M,1,Sweden,120409,75.3
2023,MI,FT,Lead Data Analyst,1500000,INR,18238,IN,50,IN,L,2,India,27450,24.7
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,2,United States of America,376279,104.1
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,2,United States of America,225767,104.1
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,3,United States of America,158037,104.1
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,3,United States of America,105358,104.1
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,4,United States of America,317450,104.1
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,4,United States of America,175653,104.1
2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,1,United States of America,225767,104.1
2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,1,United States of America,150511,104.1
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,3,United States of America,219747,104.1
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,3,United States of America,112883,104.1
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,1,United States of America,112883,104.1
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,1,United States of America,90307,104.1
2023,MI,FT,Analytics Engineer,185700,USD,185700,US,0,US,M,2,United States of America,279500,104.1
2023,MI,FT,Analytics Engineer,165000,USD,165000,US,0,US,M,2,United States of America,248344,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,3,United States of America,254364,104.1
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,3,United States of America,166465,104.1
2023,SE,FT,Data Operations Engineer,193000,USD,193000,US,100,US,M,3,United States of America,290487,104.1
2023,SE,FT,Data Operations Engineer,136850,USD,136850,US,100,US,M,3,United States of America,205975,104.1
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Data Engineer,276000,USD,276000,US,100,US,M,3,United States of America,415412,104.1
2023,SE,FT,Data Engineer,178500,USD,178500,US,100,US,M,3,United States of America,268663,104.1
2023,MI,FT,Data Scientist,55000,EUR,59020,ES,0,ES,M,2,Spain,88832,63.4
2023,MI,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,2,Spain,72680,63.4
2023,MI,FT,Data Engineer,70000,EUR,75116,SI,100,SI,M,2,Slovenia,113058,59.4
2023,MI,FT,Data Engineer,45000,EUR,48289,SI,100,SI,M,2,Slovenia,72680,59.4
2023,SE,FT,Machine Learning Engineer,161000,GBP,195652,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,294479,80.5
2023,SE,FT,Machine Learning Engineer,83300,GBP,101228,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,152360,80.5
2023,SE,FT,Data Engineer,112700,GBP,136956,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,206134,80.5
2023,SE,FT,Data Engineer,83300,GBP,101228,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,152360,80.5
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,ML Engineer,260000,USD,260000,CA,100,CA,M,3,Canada,391330,87.0
2023,SE,FT,ML Engineer,110000,USD,110000,CA,100,CA,M,3,Canada,165562,87.0
2023,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,3,United States of America,255869,104.1
2023,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,3,United States of America,372516,104.1
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,3,United States of America,259181,104.1
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,3,United States of America,360848,104.1
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,3,United States of America,240565,104.1
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,MI,FT,Data Scientist,128750,USD,128750,US,0,US,M,2,United States of America,193783,104.1
2023,MI,FT,Data Scientist,106250,USD,106250,US,0,US,M,2,United States of America,159918,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,3,United States of America,450782,104.1
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,3,United States of America,368904,104.1
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,2,United States of America,233293,104.1
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,2,United States of America,210716,104.1
2023,EX,FT,Data Engineer,167500,USD,167500,US,0,US,M,4,United States of America,252107,104.1
2023,EX,FT,Data Engineer,106500,USD,106500,US,0,US,M,4,United States of America,160295,104.1
2023,SE,FT,Data Architect,188500,USD,188500,US,100,US,M,3,United States of America,283714,104.1
2023,SE,FT,Data Architect,117000,USD,117000,US,100,US,M,3,United States of America,176098,104.1
2023,SE,FT,Data Analyst,250000,USD,250000,US,100,US,M,3,United States of America,376279,104.1
2023,SE,FT,Data Analyst,138000,USD,138000,US,100,US,M,3,United States of America,207706,104.1
2023,MI,FT,Data Analyst,130000,USD,130000,CA,100,CA,M,2,Canada,195665,87.0
2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M,2,Canada,150511,87.0
2023,SE,FT,Deep Learning Researcher,115000,EUR,123405,DE,0,DE,L,3,Germany,185739,78.2
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,BI Analyst,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,BI Analyst,135000,USD,135000,US,0,US,M,3,United States of America,203190,104.1
2023,MI,FT,Data Science Manager,104500,USD,104500,US,0,US,M,2,United States of America,157284,104.1
2023,MI,FT,Data Science Manager,70000,USD,70000,US,0,US,M,2,United States of America,105358,104.1
2023,MI,FT,Data Science Consultant,90000,USD,90000,US,0,US,M,2,United States of America,135460,104.1
2023,MI,FT,Data Science Consultant,70000,USD,70000,US,0,US,M,2,United States of America,105358,104.1
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,3,United States of America,160746,104.1
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,1,United States of America,188139,104.1
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,1,United States of America,135460,104.1
2023,MI,FT,Research Scientist,185000,USD,185000,US,100,US,M,2,United States of America,278446,104.1
2023,MI,FT,Research Scientist,125000,USD,125000,US,100,US,M,2,United States of America,188139,104.1
2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,3,United States of America,191149,104.1
2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M,3,United States of America,141481,104.1
2023,SE,FT,Data Scientist,210550,USD,210550,US,0,US,M,3,United States of America,316902,104.1
2023,SE,FT,Data Scientist,153300,USD,153300,US,0,US,M,3,United States of America,230734,104.1
2023,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,2,United States of America,301023,104.1
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,2,United States of America,225767,104.1
2023,SE,FT,Data Analyst,161500,USD,161500,US,100,US,M,3,United States of America,243076,104.1
2023,SE,FT,Data Analyst,119500,USD,119500,US,100,US,M,3,United States of America,179861,104.1
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,3,United States of America,223886,104.1
2023,SE,FT,Data Analytics Specialist,105000,USD,105000,US,0,US,M,3,United States of America,158037,104.1
2023,SE,FT,Data Analytics Specialist,85000,USD,85000,US,0,US,M,3,United States of America,127934,104.1
2023,SE,FT,Research Scientist,215000,USD,215000,US,0,US,M,3,United States of America,323600,104.1
2023,SE,FT,Research Scientist,146300,USD,146300,US,0,US,M,3,United States of America,220198,104.1
2023,EN,FT,AI Developer,200000,EUR,214618,DE,100,DE,L,1,Germany,323025,78.2
2023,MI,FT,Data Engineer,72000,USD,72000,MX,100,MX,M,2,Mexico,108368,44.0
2023,MI,FT,Data Engineer,60000,USD,60000,MX,100,MX,M,2,Mexico,90307,44.0
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,3,United States of America,230885,104.1
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,3,United States of America,184677,104.1
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M,2,United States of America,391330,104.1
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,2,United States of America,263395,104.1
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,3,United States of America,280403,104.1
2023,SE,FT,Data Scientist,123900,USD,123900,US,100,US,M,3,United States of America,186484,104.1
2023,MI,FT,Research Scientist,340000,USD,340000,US,100,US,M,2,United States of America,511739,104.1
2023,MI,FT,Research Scientist,150000,USD,150000,US,100,US,M,2,United States of America,225767,104.1
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,3,United States of America,230885,104.1
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,3,United States of America,184677,104.1
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,2,United States of America,376279,104.1
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,2,United States of America,263395,104.1
2023,MI,FT,Data Scientist,60000,EUR,64385,FR,50,FR,M,2,France,96906,82.0
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,3,United States of America,183172,104.1
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,3,United States of America,160746,104.1
2023,SE,FL,Software Data Engineer,50000,USD,50000,NG,50,AU,M,3,Nigeria,75255,55.3
2023,EN,FT,Data Analyst,100000,USD,100000,UZ,100,US,L,1,Uzbekistan,150511,33.2
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,3,United States of America,372516,104.1
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,3,United States of America,259181,104.1
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,4,United States of America,466586,104.1
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,4,United States of America,359723,104.1
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,3,United States of America,188139,104.1
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,3,United States of America,165562,104.1
2023,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M,1,United States of America,225767,104.1
2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,1,United States of America,150511,104.1
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,3,United States of America,224376,104.1
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,3,United States of America,123968,104.1
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,2,United States of America,219747,104.1
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,2,United States of America,112883,104.1
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
